leagueId,tier,number
48cd5e00-0e93-11e8-8a4a-782bcb4d0dce,GOLD,200
48d40780-fc39-11e7-98c9-f01fafdb579b,SILVER,200
48d65550-0277-11e8-b065-f01fafdb579b,GOLD,201
48d94eb0-043c-11e8-af83-f01fafdb5b89,SILVER,200
48e0c2b0-fdef-11e7-8f64-f01fafdb3b9f,SILVER,200
48e544b0-0962-11e8-b753-782bcb4d0dce,SILVER,201
48e9f880-03e4-11e8-967a-f01fafdb579b,BRONZE,189
48ea5730-fec1-11e7-ac8a-f01fafdb3b9f,PLATINUM,200
48eb0710-1d58-11e8-b493-782bcb4d0dce,GOLD,198
48ed1d70-489b-11e8-9121-782bcb4d0dce,PLATINUM,100
48ee2880-ff55-11e7-b753-782bcb4d0dce,BRONZE,192
48ee4070-08d5-11e8-bde8-f01fafdb3b9f,SILVER,199
48ee40a0-08fa-11e8-9537-f01fafdb5b89,SILVER,204
48ee80d0-34c2-11e8-9d7f-f01fafdb579b,SILVER,109
48fcb3a0-03d8-11e8-9537-f01fafdb5b89,SILVER,200
48ffb340-faf8-11e7-98c9-f01fafdb579b,SILVER,200
49060850-13c4-11e8-b753-782bcb4d0dce,SILVER,200
490ed230-004d-11e8-bde8-f01fafdb3b9f,SILVER,203
490f5b90-37bd-11e8-8178-f01fafdb579b,SILVER,202
49119570-010a-11e8-a984-f01fafdb3b9f,GOLD,204
4917bb10-4ab8-11e8-9121-782bcb4d0dce,GOLD,200
49223300-6fb2-11e8-b02d-f01fafdb5b89,GOLD,100
49333310-fd2c-11e7-b065-f01fafdb579b,SILVER,200
493f32b0-45f6-11e8-9807-782bcb4d0dce,SILVER,162
4943bde0-fe29-11e7-b753-782bcb4d0dce,SILVER,200
4945f760-154c-11e8-b952-f01fafdb579b,SILVER,200
4948dad0-03b7-11e8-8f64-f01fafdb3b9f,GOLD,200
49551e40-1149-11e8-967a-f01fafdb579b,GOLD,200
49580320-fa4d-11e7-9750-782bcb4d0dce,BRONZE,77
49609310-fc18-11e7-a134-782bcb4d0dce,BRONZE,206
49630070-4aae-11e8-9647-782bcb4d0dce,SILVER,119
49676a10-6a67-11e8-b2f7-f01fafdb579b,SILVER,104
4969f0d0-4575-11e8-90bd-f01fafdb5b89,PLATINUM,163
4976cc30-0405-11e8-b493-782bcb4d0dce,GOLD,236
497e7a50-fc23-11e7-8b2e-782bcb4d0dce,BRONZE,197
497ea610-0984-11e8-89e9-f01fafdb5b89,BRONZE,135
49822be0-1d35-11e8-82ad-782bcb4d0dce,GOLD,200
49830d70-202e-11e8-9971-f01fafdb3b9f,GOLD,201
49871180-fd02-11e7-b065-f01fafdb579b,SILVER,220
4987adf0-fab6-11e7-b558-f01fafdb5b89,BRONZE,194
4987b420-ff7b-11e7-89e9-f01fafdb5b89,GOLD,204
498e6d10-ff8a-11e7-82ad-782bcb4d0dce,GOLD,202
49920770-ff46-11e7-967a-f01fafdb579b,PLATINUM,200
4992d9c0-2f75-11e8-8178-f01fafdb579b,SILVER,200
49999f30-01d0-11e8-bde8-f01fafdb3b9f,SILVER,201
49aa0400-fd1c-11e7-b753-782bcb4d0dce,SILVER,205
49af5270-0433-11e8-af83-f01fafdb5b89,GOLD,207
49b928d0-4cf5-11e8-bed4-f01fafdb579b,GOLD,114
49bb7c10-fd0f-11e7-ac8a-f01fafdb3b9f,BRONZE,185
49bfa7a0-fb97-11e7-aa0f-f01fafdb3b9f,SILVER,231
49c0cfc0-0350-11e8-967a-f01fafdb579b,GOLD,200
49c41f80-1a17-11e8-a4e8-f01fafdb5b89,BRONZE,100
49c64e20-12df-11e8-b493-782bcb4d0dce,GOLD,200
49d1d9b0-52c3-11e8-8edf-782bcb4d0dce,GOLD,200
49d5a610-1d14-11e8-8a4a-782bcb4d0dce,SILVER,201
49d805c0-fa93-11e7-b1fd-f01fafdb3b9f,GOLD,230
49d9fb10-5dbb-11e8-bd9f-782bcb4d0dce,PLATINUM,107
49dfd9c0-0b01-11e8-8d1d-f01fafdb579b,SILVER,202
49e327b0-1f92-11e8-9f05-f01fafdb5b89,SILVER,200
49e4dd10-453c-11e8-9647-782bcb4d0dce,PLATINUM,109
49e61080-fa88-11e7-bc5a-782bcb4d0dce,SILVER,250
49e688e0-32b3-11e8-8a5b-f01fafdb579b,GOLD,200
49e74c30-32b3-11e8-8a5b-f01fafdb579b,GOLD,200
49e8f210-fd7a-11e7-bde8-f01fafdb3b9f,BRONZE,182
49ec57d0-357d-11e8-98ed-f01fafdb3b9f,SILVER,134
49efc810-49a6-11e8-9f05-f01fafdb5b89,SILVER,104
49f43750-6180-11e8-8fdf-f01fafdb579b,SILVER,114
49f66b60-01b3-11e8-a984-f01fafdb3b9f,SILVER,206
49f6e250-023c-11e8-a4e8-f01fafdb5b89,BRONZE,201
49f78a70-64e8-11e8-baf4-f01fafdb579b,GOLD,110
49f84d30-13e8-11e8-8a4a-782bcb4d0dce,GOLD,204
49fb7d10-fe95-11e7-b065-f01fafdb579b,GOLD,200
49fc7450-1316-11e8-af83-f01fafdb5b89,SILVER,201
4a05f9c0-091c-11e8-af83-f01fafdb5b89,GOLD,201
4a0d35b0-1bf4-11e8-a984-f01fafdb3b9f,SILVER,113
4a12af10-0bfd-11e8-8a4a-782bcb4d0dce,GOLD,202
4a1803c0-fc3a-11e7-b1fd-f01fafdb3b9f,SILVER,210
4a1a0d60-005d-11e8-bde8-f01fafdb3b9f,SILVER,200
4a1fe020-fb83-11e7-b558-f01fafdb5b89,BRONZE,184
4a308b40-0381-11e8-8a4a-782bcb4d0dce,SILVER,200
4a30f460-2968-11e8-9807-782bcb4d0dce,GOLD,200
4a336be0-368e-11e8-ad6a-f01fafdb5b89,SILVER,201
4a35a030-1cef-11e8-82ad-782bcb4d0dce,GOLD,205
4a3611e0-fc20-11e7-89fb-f01fafdb5b89,GOLD,209
4a3735d0-0651-11e8-b493-782bcb4d0dce,GOLD,199
4a3c8720-fb47-11e7-a134-782bcb4d0dce,PLATINUM,200
4a3e26c0-03f8-11e8-b753-782bcb4d0dce,SILVER,215
4a47b9a0-fb66-11e7-89fb-f01fafdb5b89,GOLD,211
4a4ffdd0-0729-11e8-a4e8-f01fafdb5b89,PLATINUM,199
4a503c60-fd9b-11e7-967a-f01fafdb579b,SILVER,246
4a504c70-05eb-11e8-b065-f01fafdb579b,BRONZE,197
4a506ec0-3b39-11e8-b44e-782bcb4d0dce,PLATINUM,135
4a5111d0-0782-11e8-b065-f01fafdb579b,SILVER,200
4a516e50-0732-11e8-b493-782bcb4d0dce,SILVER,201
4a578c50-6ece-11e8-ad68-782bcb4d0dce,GOLD,100
4a5930a0-fe99-11e7-8a4a-782bcb4d0dce,GOLD,202
4a594930-fb8f-11e7-aa0f-f01fafdb3b9f,SILVER,208
4a59de40-0099-11e8-9537-f01fafdb5b89,GOLD,244
4a66bed0-1219-11e8-b753-782bcb4d0dce,SILVER,202
4a67b000-252f-11e8-9647-782bcb4d0dce,GOLD,200
4a6e7d90-32b3-11e8-8a5b-f01fafdb579b,PLATINUM,101
4a721820-0431-11e8-8a4a-782bcb4d0dce,BRONZE,170
4a7288b0-0c05-11e8-8f64-f01fafdb3b9f,GOLD,201
4a7b9010-fc04-11e7-bb16-f01fafdb579b,GOLD,203
4a7e00a0-fc7e-11e7-b558-f01fafdb5b89,GOLD,201
4a7eccf0-fc1b-11e7-8cdc-f01fafdb579b,SILVER,250
4a847960-374f-11e8-b70c-f01fafdb579b,SILVER,125
4a89c6a0-1c1e-11e8-af83-f01fafdb5b89,SILVER,200
4a8adcd0-ff3a-11e7-b753-782bcb4d0dce,BRONZE,200
4a920800-5b6c-11e8-baf4-f01fafdb579b,SILVER,114
4a92c650-fc6c-11e7-9062-f01fafdb5b89,SILVER,202
4a996b00-07ba-11e8-8f64-f01fafdb3b9f,SILVER,205
4a9d80e0-1959-11e8-ac8a-f01fafdb3b9f,PLATINUM,125
4a9f46d0-1a23-11e8-8f64-f01fafdb3b9f,GOLD,201
4aa564e0-48d4-11e8-b44e-782bcb4d0dce,PLATINUM,100
4aac6740-fc08-11e7-9062-f01fafdb5b89,BRONZE,200
4aca12b0-fecc-11e7-b753-782bcb4d0dce,BRONZE,185
4acba650-031f-11e8-89e9-f01fafdb5b89,SILVER,201
4ad123f0-0103-11e8-ac8a-f01fafdb3b9f,SILVER,202
4ad44100-fb4c-11e7-8b2e-782bcb4d0dce,SILVER,249
4adab320-036f-11e8-b753-782bcb4d0dce,SILVER,200
4addb350-fafe-11e7-98c9-f01fafdb579b,DIAMOND,249
4adf1c60-0592-11e8-9537-f01fafdb5b89,SILVER,201
4ae1d280-fc31-11e7-aa0f-f01fafdb3b9f,BRONZE,196
4ae2b140-0452-11e8-ac8a-f01fafdb3b9f,GOLD,200
4ae7d850-22c5-11e8-a4cc-f01fafdb3b9f,SILVER,200
4af43430-fb90-11e7-8ff7-f01fafdb3b9f,SILVER,249
4afcc0c0-52a5-11e8-9cfe-f01fafdb3b9f,GOLD,200
4b042290-6a45-11e8-bf37-782bcb4d0dce,GOLD,103
4b0531d0-3962-11e8-b44e-782bcb4d0dce,SILVER,134
4b0544f0-126a-11e8-8f64-f01fafdb3b9f,GOLD,208
4b094f70-2dfc-11e8-b70c-f01fafdb579b,GOLD,193
4b097680-2dfc-11e8-b70c-f01fafdb579b,GOLD,183
4b0a3430-1b00-11e8-b065-f01fafdb579b,GOLD,201
4b0afbb0-fdad-11e7-8a4a-782bcb4d0dce,BRONZE,192
4b0b3990-08c0-11e8-b065-f01fafdb579b,PLATINUM,200
4b0b4b40-2dfc-11e8-b70c-f01fafdb579b,GOLD,200
4b0da1b0-1b23-11e8-b493-782bcb4d0dce,SILVER,186
4b121040-1e1d-11e8-9971-f01fafdb3b9f,GOLD,202
4b18e090-fb4b-11e7-82d3-f01fafdb5b89,SILVER,249
4b1a1fc0-5b98-11e8-bf37-782bcb4d0dce,GOLD,116
4b1d9100-1561-11e8-8a4a-782bcb4d0dce,PLATINUM,201
4b2035b0-1217-11e8-9537-f01fafdb5b89,GOLD,203
4b21ed20-fc4f-11e7-b558-f01fafdb5b89,SILVER,203
4b22ec90-01f7-11e8-89e9-f01fafdb5b89,BRONZE,180
4b250c00-0021-11e8-ac8a-f01fafdb3b9f,SILVER,212
4b31ab40-10ed-11e8-ac8a-f01fafdb3b9f,GOLD,201
4b3acb30-1b2e-11e8-ac8a-f01fafdb3b9f,SILVER,200
4b3b6a50-43a5-11e8-9d7f-f01fafdb579b,BRONZE,100
4b3d23e0-02be-11e8-967a-f01fafdb579b,GOLD,202
4b3efc30-4c4a-11e8-ad6a-f01fafdb5b89,GOLD,200
4b3f2ac0-3255-11e8-9647-782bcb4d0dce,GOLD,202
4b48e590-2b40-11e8-9f05-f01fafdb5b89,BRONZE,100
4b4a3110-1958-11e8-8f64-f01fafdb3b9f,SILVER,200
4b4c3a30-0da2-11e8-82ad-782bcb4d0dce,SILVER,200
4b53e660-5cf6-11e8-8fdf-f01fafdb579b,SILVER,105
4b54b990-fe97-11e7-89e9-f01fafdb5b89,SILVER,202
4b573810-ff3b-11e7-b952-f01fafdb579b,SILVER,202
4b590430-1370-11e8-b753-782bcb4d0dce,SILVER,199
4b5a99d0-4610-11e8-8a5b-f01fafdb579b,SILVER,200
4b5f70b0-6f21-11e8-83d6-f01fafdb5b89,SILVER,100
4b6a5ab0-fbf5-11e7-8cdc-f01fafdb579b,BRONZE,208
4b6cecd0-fb73-11e7-8cdc-f01fafdb579b,SILVER,250
4b7a6300-0ffb-11e8-b952-f01fafdb579b,SILVER,201
4b802ad0-5dd8-11e8-8fdf-f01fafdb579b,DIAMOND,102
4b80e980-19fd-11e8-89e9-f01fafdb5b89,BRONZE,110
4b810c80-fda1-11e7-89e9-f01fafdb5b89,SILVER,204
4b8d74f0-1d24-11e8-b065-f01fafdb579b,BRONZE,100
4b8efa30-2dfc-11e8-b70c-f01fafdb579b,PLATINUM,163
4b8f6f60-2dfc-11e8-b70c-f01fafdb579b,PLATINUM,103
4b900ba0-2dfc-11e8-b70c-f01fafdb579b,PLATINUM,140
4b90bbf0-fdf9-11e7-8a4a-782bcb4d0dce,SILVER,199
4b99e530-0b56-11e8-b493-782bcb4d0dce,GOLD,204
4b9b1650-2152-11e8-9807-782bcb4d0dce,SILVER,200
4b9cd340-fde0-11e7-ac8a-f01fafdb3b9f,SILVER,200
4ba27ff0-1165-11e8-82ad-782bcb4d0dce,GOLD,204
4ba322d0-fad5-11e7-b558-f01fafdb5b89,GOLD,212
4bad8ba0-faec-11e7-b5a5-f01fafdb579b,SILVER,245
4badc850-0103-11e8-a4e8-f01fafdb5b89,BRONZE,196
4bb29b20-0183-11e8-b493-782bcb4d0dce,SILVER,200
4bb9cbe0-5429-11e8-b489-f01fafdb3b9f,GOLD,127
4bbb29e0-2080-11e8-a7fe-f01fafdb3b9f,SILVER,200
4bbc2370-fdd2-11e7-8a4a-782bcb4d0dce,SILVER,199
4bbdda00-6cd4-11e8-83d6-f01fafdb5b89,SILVER,100
4bbfa320-4b74-11e8-9121-782bcb4d0dce,SILVER,145
4bc5ded0-fc0e-11e7-b1fd-f01fafdb3b9f,BRONZE,197
4bca3640-1786-11e8-af83-f01fafdb5b89,SILVER,201
4bcd2cb0-fb5c-11e7-bb16-f01fafdb579b,PLATINUM,200
4bd025f0-4094-11e8-8178-f01fafdb579b,GOLD,202
4bdd4a90-fb62-11e7-bc5a-782bcb4d0dce,GOLD,233
4be43f80-fdbf-11e7-967a-f01fafdb579b,BRONZE,166
4be76ea0-0042-11e8-8d1d-f01fafdb579b,SILVER,200
4bea1e30-fb96-11e7-a134-782bcb4d0dce,SILVER,238
4bef23d0-170c-11e8-82ad-782bcb4d0dce,SILVER,200
4bf26280-fe7e-11e7-b753-782bcb4d0dce,SILVER,202
4bfefca0-fd81-11e7-82ad-782bcb4d0dce,SILVER,200
4c00dc50-5d03-11e8-a6b1-782bcb4d0dce,SILVER,106
4c016120-376a-11e8-9121-782bcb4d0dce,GOLD,199
4c035cf0-376a-11e8-9121-782bcb4d0dce,GOLD,200
4c0542d0-463e-11e8-90bd-f01fafdb5b89,GOLD,177
4c0660a0-fcc6-11e7-8d1d-f01fafdb579b,SILVER,201
4c08c400-6434-11e8-bf37-782bcb4d0dce,SILVER,102
4c11fae0-2ec2-11e8-9121-782bcb4d0dce,SILVER,132
4c145fe0-2cd5-11e8-b70c-f01fafdb579b,SILVER,201
4c182460-0bef-11e8-89e9-f01fafdb5b89,BRONZE,200
4c1afcb0-fecc-11e7-82ad-782bcb4d0dce,GOLD,207
4c1c8880-0d60-11e8-af83-f01fafdb5b89,BRONZE,179
4c1cd360-17e4-11e8-bde8-f01fafdb3b9f,GOLD,200
4c1d6e80-42f8-11e8-90bd-f01fafdb5b89,SILVER,189
4c1ebd40-1304-11e8-8a4a-782bcb4d0dce,SILVER,203
4c1f77e0-fe7c-11e7-9537-f01fafdb5b89,SILVER,200
4c2182c0-416f-11e8-9121-782bcb4d0dce,SILVER,123
4c2932f0-fbaa-11e7-b558-f01fafdb5b89,GOLD,210
4c2ce700-056f-11e8-b753-782bcb4d0dce,SILVER,205
4c2f9c00-0012-11e8-a4e8-f01fafdb5b89,SILVER,200
4c346e20-ff3a-11e7-b065-f01fafdb579b,SILVER,203
4c36bc60-61c4-11e8-b355-f01fafdb579b,PLATINUM,101
4c3ca740-0005-11e8-b493-782bcb4d0dce,GOLD,244
4c441620-fde8-11e7-a4e8-f01fafdb5b89,SILVER,199
4c4aa9b0-34fa-11e8-9121-782bcb4d0dce,GOLD,200
4c4dff00-44a6-11e8-a4cc-f01fafdb3b9f,SILVER,189
4c52eed0-faa9-11e7-bd28-782bcb4d0dce,PLATINUM,200
4c54c560-06a3-11e8-b493-782bcb4d0dce,PLATINUM,200
4c57b7c0-51f3-11e8-af37-782bcb4d0dce,DIAMOND,112
4c5ba5b0-4e8d-11e8-940a-f01fafdb579b,SILVER,200
4c6013b0-0569-11e8-b753-782bcb4d0dce,GOLD,200
4c65a680-1fd7-11e8-b44e-782bcb4d0dce,GOLD,200
4c6901e0-1fd7-11e8-b44e-782bcb4d0dce,GOLD,201
4c6be620-6d49-11e8-ad68-782bcb4d0dce,SILVER,103
4c71d850-fb34-11e7-b1fd-f01fafdb3b9f,BRONZE,199
4c733b10-1fd7-11e8-b44e-782bcb4d0dce,PLATINUM,121
4c7383e0-376a-11e8-9121-782bcb4d0dce,PLATINUM,115
4c742570-1fd7-11e8-b44e-782bcb4d0dce,PLATINUM,200
4c74c1b0-1fd7-11e8-b44e-782bcb4d0dce,PLATINUM,199
4c785380-fadd-11e7-8ff7-f01fafdb3b9f,GOLD,232
4c794ba0-2945-11e8-b44e-782bcb4d0dce,PLATINUM,199
4c7999c0-2945-11e8-b44e-782bcb4d0dce,PLATINUM,199
4c79c0d0-2945-11e8-b44e-782bcb4d0dce,PLATINUM,200
4c7af950-2945-11e8-b44e-782bcb4d0dce,PLATINUM,100
4c7eeb00-0906-11e8-89e9-f01fafdb5b89,SILVER,200
4c813af0-34b6-11e8-8a5b-f01fafdb579b,GOLD,200
4c839480-fe06-11e7-89e9-f01fafdb5b89,SILVER,234
4c8515f0-6984-11e8-8fdf-f01fafdb579b,SILVER,103
4c863020-2f28-11e8-b44e-782bcb4d0dce,SILVER,201
4c86f690-19f7-11e8-af83-f01fafdb5b89,GOLD,199
4c9ba110-fd9d-11e7-b493-782bcb4d0dce,BRONZE,195
4c9cb7d0-fe74-11e7-ac8a-f01fafdb3b9f,SILVER,205
4c9e4550-2e12-11e8-98ed-f01fafdb3b9f,SILVER,152
4ca96250-fd11-11e7-82ad-782bcb4d0dce,SILVER,199
4ca9a8d0-4bd3-11e8-98ed-f01fafdb3b9f,GOLD,179
4cad0d00-10b3-11e8-89e9-f01fafdb5b89,GOLD,210
4cad8bb0-fb8a-11e7-b558-f01fafdb5b89,PLATINUM,202
4cb08d20-fea4-11e7-8d1d-f01fafdb579b,SILVER,225
4cb35150-04fc-11e8-89e9-f01fafdb5b89,SILVER,200
4cb35510-204a-11e8-9f05-f01fafdb5b89,SILVER,182
4cb90820-fbb0-11e7-8ff7-f01fafdb3b9f,SILVER,247
4cc1cf70-fb68-11e7-8cdc-f01fafdb579b,SILVER,218
4ccbbbe0-fba7-11e7-bc5a-782bcb4d0dce,BRONZE,185
4cd03cb0-0e53-11e8-b753-782bcb4d0dce,SILVER,200
4cd3cce0-fad0-11e7-8b2e-782bcb4d0dce,SILVER,249
4cd5ae20-695c-11e8-9700-f01fafdb5b89,SILVER,103
4cd5b370-fc56-11e7-89fb-f01fafdb5b89,DIAMOND,201
4cd5dd80-fea6-11e7-b493-782bcb4d0dce,SILVER,200
4cd61cb0-fc16-11e7-b5a5-f01fafdb579b,SILVER,226
4cdfad10-fe9c-11e7-89e9-f01fafdb5b89,SILVER,250
4ce4e640-0739-11e8-af83-f01fafdb5b89,SILVER,201
4ce5f710-fb59-11e7-9062-f01fafdb5b89,PLATINUM,198
4d028a40-1bdb-11e8-8a4a-782bcb4d0dce,SILVER,200
4d03a650-0ee3-11e8-b753-782bcb4d0dce,BRONZE,100
4d06b740-2d66-11e8-8a5b-f01fafdb579b,SILVER,180
4d0862c0-0b29-11e8-b753-782bcb4d0dce,SILVER,200
4d0be9f0-ff5c-11e7-8a4a-782bcb4d0dce,SILVER,205
4d0c0420-6eb1-11e8-b02d-f01fafdb5b89,GOLD,100
4d0d0710-310f-11e8-8a5b-f01fafdb579b,PLATINUM,197
4d0fcac0-fb9c-11e7-b1fd-f01fafdb3b9f,SILVER,245
4d28ee10-fc0a-11e7-a134-782bcb4d0dce,SILVER,202
4d2bcc70-4aa7-11e8-98ed-f01fafdb3b9f,GOLD,201
4d2d4920-0113-11e8-b493-782bcb4d0dce,BRONZE,171
4d318b20-476d-11e8-ad6a-f01fafdb5b89,SILVER,111
4d31b150-4d43-11e8-9cfe-f01fafdb3b9f,PLATINUM,100
4d3a9d20-47c0-11e8-a4cc-f01fafdb3b9f,BRONZE,103
4d3bae70-09ce-11e8-b753-782bcb4d0dce,SILVER,200
4d43fe10-122d-11e8-8d1d-f01fafdb579b,SILVER,200
4d4b6d90-fc33-11e7-9374-f01fafdb3b9f,SILVER,207
4d4d71c0-0107-11e8-a984-f01fafdb3b9f,BRONZE,196
4d617560-4718-11e8-a7fe-f01fafdb3b9f,SILVER,200
4d61ef60-248e-11e8-a4cc-f01fafdb3b9f,GOLD,200
4d6514b0-64ad-11e8-8fdf-f01fafdb579b,PLATINUM,100
4d70cb20-22db-11e8-a7fe-f01fafdb3b9f,SILVER,198
4d73a010-2435-11e8-a4cc-f01fafdb3b9f,PLATINUM,149
4d75ed50-fba1-11e7-8cdc-f01fafdb579b,SILVER,244
4d778410-3190-11e8-98ed-f01fafdb3b9f,SILVER,140
4d782a10-fe7c-11e7-b952-f01fafdb579b,BRONZE,198
4d9383d0-1210-11e8-a984-f01fafdb3b9f,SILVER,200
4d943620-ff43-11e7-ac8a-f01fafdb3b9f,GOLD,199
4da1d280-fc55-11e7-bc5a-782bcb4d0dce,BRONZE,193
4da2dd70-fb64-11e7-8b2e-782bcb4d0dce,SILVER,249
4da694c0-54fa-11e8-938e-f01fafdb5b89,SILVER,128
4da9c490-0362-11e8-89e9-f01fafdb5b89,SILVER,203
4daed320-01ed-11e8-a4e8-f01fafdb5b89,PLATINUM,200
4db86c70-667c-11e8-b355-f01fafdb579b,SILVER,101
4db997b0-1237-11e8-a984-f01fafdb3b9f,SILVER,199
4dc65f30-16e8-11e8-89e9-f01fafdb5b89,GOLD,200
4dc92240-19f1-11e8-b493-782bcb4d0dce,SILVER,204
4dccef40-4595-11e8-a7fe-f01fafdb3b9f,PLATINUM,102
4dd2fac0-fcfc-11e7-967a-f01fafdb579b,BRONZE,180
4dd340b0-fabe-11e7-aa0f-f01fafdb3b9f,PLATINUM,200
4dd4e0f0-2a2a-11e8-b70c-f01fafdb579b,SILVER,200
4dd67480-fe6d-11e7-b065-f01fafdb579b,BRONZE,200
4decfa00-4c9e-11e8-98ed-f01fafdb3b9f,GOLD,200
4df2b000-08ea-11e8-af83-f01fafdb5b89,GOLD,208
4e06fa80-106d-11e8-a4e8-f01fafdb5b89,SILVER,200
4e0759f0-6d86-11e8-a6b1-782bcb4d0dce,SILVER,100
4e0dce50-fae2-11e7-8b2e-782bcb4d0dce,SILVER,201
4e12cf70-1551-11e8-b952-f01fafdb579b,GOLD,200
4e15bd90-2945-11e8-b44e-782bcb4d0dce,GOLD,200
4e1659d0-2945-11e8-b44e-782bcb4d0dce,GOLD,199
4e255f00-fe45-11e7-8a4a-782bcb4d0dce,SILVER,200
4e2fbd10-27b7-11e8-9807-782bcb4d0dce,GOLD,200
4e2fd8c0-2575-11e8-98ed-f01fafdb3b9f,SILVER,199
4e3ff1a0-51a4-11e8-8e18-f01fafdb5b89,SILVER,114
4e46fe90-fd86-11e7-82ad-782bcb4d0dce,SILVER,218
4e4787b0-1f9c-11e8-a7fe-f01fafdb3b9f,SILVER,200
4e478cc0-25f4-11e8-98ed-f01fafdb3b9f,GOLD,201
4e481a90-fff8-11e7-8d1d-f01fafdb579b,SILVER,215
4e4ac5d0-6d29-11e8-b6df-f01fafdb3b9f,GOLD,100
4e4d4740-4eb3-11e8-ac92-f01fafdb3b9f,DIAMOND,100
4e4ee0c0-0b0e-11e8-9537-f01fafdb5b89,BRONZE,100
4e4f8310-115b-11e8-9537-f01fafdb5b89,GOLD,202
4e52b270-10ce-11e8-89e9-f01fafdb5b89,GOLD,200
4e65cdf0-22e5-11e8-9f05-f01fafdb5b89,GOLD,200
4e669b80-10c1-11e8-8a4a-782bcb4d0dce,SILVER,200
4e6f5910-1a0c-11e8-8a4a-782bcb4d0dce,GOLD,200
4e73f010-4937-11e8-9971-f01fafdb3b9f,PLATINUM,104
4e75f030-1bb6-11e8-b493-782bcb4d0dce,BRONZE,109
4e82fff0-ff64-11e7-bde8-f01fafdb3b9f,SILVER,202
4e841d90-34bb-11e8-9121-782bcb4d0dce,SILVER,201
4e855f60-0492-11e8-b952-f01fafdb579b,BRONZE,199
4e862c30-fe0f-11e7-bde8-f01fafdb3b9f,SILVER,200
4e871580-fede-11e7-8f64-f01fafdb3b9f,GOLD,208
4e9055c0-2137-11e8-9d7f-f01fafdb579b,SILVER,198
4e9c2700-1b20-11e8-967a-f01fafdb579b,PLATINUM,197
4e9cea50-1b20-11e8-967a-f01fafdb579b,PLATINUM,169
4e9cea51-1b20-11e8-967a-f01fafdb579b,PLATINUM,100
4e9d5f80-1b20-11e8-967a-f01fafdb579b,PLATINUM,188
4ea697a0-1367-11e8-b753-782bcb4d0dce,GOLD,200
4eaa18b0-63b9-11e8-9700-f01fafdb5b89,SILVER,100
4ead61f0-1094-11e8-b753-782bcb4d0dce,SILVER,200
4eaf29a0-3415-11e8-8a5b-f01fafdb579b,SILVER,150
4eb35b30-03f8-11e8-af83-f01fafdb5b89,BRONZE,200
4ebb4250-0849-11e8-82ad-782bcb4d0dce,GOLD,201
4ec1d770-1b20-11e8-967a-f01fafdb579b,GOLD,207
4ec1d771-1b20-11e8-967a-f01fafdb579b,GOLD,201
4ec82770-01a2-11e8-b065-f01fafdb579b,SILVER,200
4ec8b040-278c-11e8-8178-f01fafdb579b,PLATINUM,199
4ec9f860-faa0-11e7-82d3-f01fafdb5b89,BRONZE,195
4ed9fc90-39db-11e8-9971-f01fafdb3b9f,GOLD,200
4edb1030-ff52-11e7-967a-f01fafdb579b,BRONZE,199
4ee6f9f0-1e05-11e8-9121-782bcb4d0dce,SILVER,200
4ef2ec30-fba8-11e7-bb16-f01fafdb579b,SILVER,244
4efc9f40-fb9f-11e7-bd28-782bcb4d0dce,SILVER,200
4efe4150-fc6d-11e7-bc5a-782bcb4d0dce,BRONZE,174
4f18d1f0-3296-11e8-b70c-f01fafdb579b,GOLD,199
4f1ff6d0-201f-11e8-8a5b-f01fafdb579b,GOLD,200
4f259350-31be-11e8-a4cc-f01fafdb3b9f,PLATINUM,200
4f26b700-0e2b-11e8-ac8a-f01fafdb3b9f,SILVER,201
4f295e80-082a-11e8-a984-f01fafdb3b9f,SILVER,200
4f3a4640-fc28-11e7-8b2e-782bcb4d0dce,BRONZE,203
4f3e1b70-fe18-11e7-8a4a-782bcb4d0dce,SILVER,200
4f43e060-62f8-11e8-baf4-f01fafdb579b,GOLD,101
4f44b980-0039-11e8-82ad-782bcb4d0dce,SILVER,203
4f44bef0-ff88-11e7-b493-782bcb4d0dce,SILVER,198
4f44ead0-ff2c-11e7-9537-f01fafdb5b89,SILVER,228
4f480820-029a-11e8-bde8-f01fafdb3b9f,PLATINUM,196
4f480dc0-fd2c-11e7-a984-f01fafdb3b9f,PLATINUM,199
4f4fe850-4ad0-11e8-90bd-f01fafdb5b89,SILVER,127
4f56bdf0-ff54-11e7-89e9-f01fafdb5b89,SILVER,200
4f577b40-4b45-11e8-b70c-f01fafdb579b,SILVER,156
4f68ab10-5d95-11e8-b2f7-f01fafdb579b,GOLD,112
4f690080-08e3-11e8-89e9-f01fafdb5b89,SILVER,199
4f699f10-fb35-11e7-bd28-782bcb4d0dce,SILVER,249
4f6e0040-1bc0-11e8-b753-782bcb4d0dce,SILVER,157
4f70cd70-ff87-11e7-b753-782bcb4d0dce,BRONZE,184
4f76a7b0-0a39-11e8-9537-f01fafdb5b89,SILVER,202
4f79aa20-05f5-11e8-8d1d-f01fafdb579b,BRONZE,107
4f7a61a0-090f-11e8-b065-f01fafdb579b,SILVER,201
4f7fe930-0749-11e8-a984-f01fafdb3b9f,GOLD,201
4f820aa0-55ee-11e8-a91c-782bcb4d0dce,SILVER,115
4f843800-fc5e-11e7-bd28-782bcb4d0dce,SILVER,213
4f859320-59ca-11e8-bf37-782bcb4d0dce,SILVER,109
